# Title: January - December 2023 Contiguous U.S. County Minimum Temperature
# Units: Degrees Fahrenheit
# Missing: -99
# Note: Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
KS-179,Sheridan County,Kansas,39.4,1.2,97,38.1
KS-181,Sherman County,Kansas,38.1,1.3,101,36.8
KS-183,Smith County,Kansas,41.1,2.2,114,38.9
KS-185,Stafford County,Kansas,43.7,0.8,97,42.9
KS-187,Stanton County,Kansas,40.4,0.7,93,39.7
KS-189,Stevens County,Kansas,41.8,1.3,108,40.4
KS-191,Sumner County,Kansas,47.2,2.1,115,45.2
KS-193,Thomas County,Kansas,38.4,1.1,100,37.3
KS-195,Trego County,Kansas,41.2,1.4,104,39.7
KS-197,Wabaunsee County,Kansas,45.1,2.8,123,42.3
KS-199,Wallace County,Kansas,38.4,0.5,83,37.9
KS-201,Washington County,Kansas,42.3,2,111,40.2
KS-203,Wichita County,Kansas,39.1,0.8,93,38.3
KS-205,Wilson County,Kansas,47.6,1.9,116,45.7
KS-207,Woodson County,Kansas,47.2,2.5,120,44.6
KS-209,Wyandotte County,Kansas,46.3,2.8,126,43.5
KY-001,Adair County,Kentucky,47.8,3.9,126,43.9
KY-003,Allen County,Kentucky,47.8,2.5,124,45.3
KY-005,Anderson County,Kentucky,46.7,3.1,128,43.6
KY-007,Ballard County,Kentucky,49.8,3.2,128,46.5
KY-009,Barren County,Kentucky,47.2,2.5,122,44.7
KY-011,Bath County,Kentucky,45.1,2.2,119,42.8
KY-013,Bell County,Kentucky,45.3,2.1,123,43.2
KY-015,Boone County,Kentucky,46,2.9,120,43.1
KY-017,Bourbon County,Kentucky,45.5,2.9,123,42.6
KY-019,Boyd County,Kentucky,45.6,3.1,126,42.5
KY-021,Boyle County,Kentucky,47.1,3.4,128,43.8
KY-023,Bracken County,Kentucky,44.7,2.4,120,42.3
KY-025,Breathitt County,Kentucky,46.4,2.4,127,44
KY-027,Breckinridge County,Kentucky,46,2.2,120,43.8
KY-029,Bullitt County,Kentucky,47.5,3,127,44.5
KY-031,Butler County,Kentucky,48.1,2.8,125,45.4
KY-033,Caldwell County,Kentucky,49.1,2.8,126,46.3
KY-035,Calloway County,Kentucky,49.8,3,125,46.7
KY-037,Campbell County,Kentucky,45.4,2.3,117,43.1
KY-039,Carlisle County,Kentucky,49.9,3.1,127,46.8
KY-041,Carroll County,Kentucky,46.9,3.5,123,43.4
KY-043,Carter County,Kentucky,44.3,2.8,126,41.5
KY-045,Casey County,Kentucky,47.2,3.6,129,43.6
KY-047,Christian County,Kentucky,49.4,3,125,46.4
KY-049,Clark County,Kentucky,46.1,2.9,126,43.2
KY-051,Clay County,Kentucky,45.9,2.3,124,43.6
KY-053,Clinton County,Kentucky,48,3.8,125,44.2
KY-055,Crittenden County,Kentucky,48.7,2.6,124,46.1
KY-057,Cumberland County,Kentucky,48.1,3.5,126,44.5
KY-059,Daviess County,Kentucky,47.5,2.3,122,45.3
KY-061,Edmonson County,Kentucky,47.9,3.2,128,44.8
KY-063,Elliott County,Kentucky,44.3,2.5,123,41.8
KY-065,Estill County,Kentucky,46.6,2.4,126,44.2
KY-067,Fayette County,Kentucky,46.6,3.4,128,43.1
KY-069,Fleming County,Kentucky,44.4,2.2,118,42.2
KY-071,Floyd County,Kentucky,45.7,1.8,113,43.9
KY-073,Franklin County,Kentucky,46.5,3,124,43.5
KY-075,Fulton County,Kentucky,50.4,2.9,127,47.5
KY-077,Gallatin County,Kentucky,46.7,3.4,123,43.3
KY-079,Garrard County,Kentucky,47.3,3.2,127,44.1
KY-081,Grant County,Kentucky,46.1,3,122,43.1
KY-083,Graves County,Kentucky,49.9,3.1,126,46.8
KY-085,Grayson County,Kentucky,47,3.1,128,43.9
KY-087,Green County,Kentucky,47.6,3.3,128,44.3
KY-089,Greenup County,Kentucky,44.7,3,125,41.6
KY-091,Hancock County,Kentucky,46.2,1.4,109,44.7
KY-093,Hardin County,Kentucky,46.9,3.1,128,43.8
KY-095,Harlan County,Kentucky,44.6,1.7,120,42.9
KY-097,Harrison County,Kentucky,45.5,2.7,122,42.8
KY-099,Hart County,Kentucky,47.4,3,127,44.3
KY-101,Henderson County,Kentucky,49.1,3.1,127,46
KY-103,Henry County,Kentucky,46.2,3,122,43.2
KY-105,Hickman County,Kentucky,50.1,3,127,47.1
KY-107,Hopkins County,Kentucky,49.1,2.8,124,46.4
KY-109,Jackson County,Kentucky,46,2.5,124,43.5
KY-111,Jefferson County,Kentucky,47.3,2.9,123,44.4
KY-113,Jessamine County,Kentucky,47.2,3.5,128,43.7
KY-115,Johnson County,Kentucky,44.9,2.1,117,42.8
KY-117,Kenton County,Kentucky,45.6,2.6,117,43
KY-119,Knott County,Kentucky,45.4,1.9,118,43.5
KY-121,Knox County,Kentucky,45.7,2.2,121,43.6
KY-123,Larue County,Kentucky,47.3,3.1,128,44.1
KY-125,Laurel County,Kentucky,46.1,2.5,124,43.6
KY-127,Lawrence County,Kentucky,44.9,2.5,121,42.4
KY-129,Lee County,Kentucky,46.5,2.2,127,44.2
KY-131,Leslie County,Kentucky,45.7,2,125,43.6
KY-133,Letcher County,Kentucky,44.5,1.4,107,43.1
KY-135,Lewis County,Kentucky,43.9,2.3,118,41.6
KY-137,Lincoln County,Kentucky,46.8,3.2,128,43.7
KY-139,Livingston County,Kentucky,49.1,2.8,124,46.3
KY-141,Logan County,Kentucky,48.2,2.2,119,46
KY-143,Lyon County,Kentucky,49.5,2.8,127,46.6
KY-145,McCracken County,Kentucky,49.7,3.1,125,46.5
KY-147,McCreary County,Kentucky,46.1,2.4,124,43.6
KY-149,McLean County,Kentucky,48.6,2.8,125,45.9
KY-151,Madison County,Kentucky,47,2.9,127,44.1
KY-153,Magoffin County,Kentucky,45.4,2.2,125,43.1
KY-155,Marion County,Kentucky,47.4,3.4,128,44
KY-157,Marshall County,Kentucky,49.8,2.9,124,46.9
KY-159,Martin County,Kentucky,45.2,1.7,115,43.6
KY-161,Mason County,Kentucky,44.1,2.2,119,41.9
KY-163,Meade County,Kentucky,46.1,2.3,121,43.7
KY-165,Menifee County,Kentucky,45.2,2.2,123,43
KY-167,Mercer County,Kentucky,47.2,3.4,128,43.8
KY-169,Metcalfe County,Kentucky,46.8,2.9,127,43.9
KY-171,Monroe County,Kentucky,46.8,2.4,122,44.4
KY-173,Montgomery County,Kentucky,45.3,2.6,122,42.7
KY-175,Morgan County,Kentucky,44.9,2.2,125,42.7
KY-177,Muhlenberg County,Kentucky,48.4,2.3,124,46.1
KY-179,Nelson County,Kentucky,47.2,2.9,128,44.2
KY-181,Nicholas County,Kentucky,44.9,2.5,121,42.4
KY-183,Ohio County,Kentucky,47.5,2.4,121,45
KY-185,Oldham County,Kentucky,46.1,2.7,120,43.4
KY-187,Owen County,Kentucky,46.4,3.2,123,43.3
KY-189,Owsley County,Kentucky,46.5,2.3,127,44.2
KY-191,Pendleton County,Kentucky,45.5,2.6,119,42.9
KY-193,Perry County,Kentucky,45.8,2,124,43.8
KY-195,Pike County,Kentucky,45.7,1.6,110,44.1
KY-197,Powell County,Kentucky,46,2.3,126,43.7
KY-199,Pulaski County,Kentucky,47,3.1,125,43.9
KY-201,Robertson County,Kentucky,44.7,2.4,119,42.3
KY-203,Rockcastle County,Kentucky,46.5,2.7,122,43.8
KY-205,Rowan County,Kentucky,44.3,2,119,42.3
KY-207,Russell County,Kentucky,48,4.1,126,43.9
KY-209,Scott County,Kentucky,46.2,3.2,124,43
KY-211,Shelby County,Kentucky,45.9,2.6,123,43.2
KY-213,Simpson County,Kentucky,48.3,2.5,123,45.8
KY-215,Spencer County,Kentucky,46.6,2.8,126,43.9
KY-217,Taylor County,Kentucky,47.7,3.7,129,44
KY-219,Todd County,Kentucky,48.7,2.6,122,46.1
KY-221,Trigg County,Kentucky,49.7,3.1,127,46.6
KY-223,Trimble County,Kentucky,46.4,3.2,123,43.2
KY-225,Union County,Kentucky,49,2.9,127,46.1
KY-227,Warren County,Kentucky,48.4,2.9,125,45.5
KY-229,Washington County,Kentucky,47,3.1,128,43.8
KY-231,Wayne County,Kentucky,47.3,3.4,125,43.9
KY-233,Webster County,Kentucky,49.1,2.8,127,46.3
KY-235,Whitley County,Kentucky,45.9,2.1,119,43.8
KY-237,Wolfe County,Kentucky,45.7,2.3,127,43.5
KY-239,Woodford County,Kentucky,47,3.5,128,43.5
LA-001,Acadia Parish,Louisiana,60.6,3.2,129,57.3
LA-003,Allen Parish,Louisiana,59.1,3,129,56.1
LA-005,Ascension Parish,Louisiana,61.1,4,129,57.1
LA-007,Assumption Parish,Louisiana,61.8,3.9,129,58
LA-009,Avoyelles Parish,Louisiana,58.2,2.9,127,55.3
LA-011,Beauregard Parish,Louisiana,59,3.3,129,55.7
LA-013,Bienville Parish,Louisiana,56.1,3.7,129,52.4
LA-015,Bossier Parish,Louisiana,56.4,3.6,127,52.8
LA-017,Caddo Parish,Louisiana,56.7,3.4,128,53.3
LA-019,Calcasieu Parish,Louisiana,60.9,3.2,129,57.7
LA-021,Caldwell Parish,Louisiana,55.9,2.8,127,53.2
LA-023,Cameron Parish,Louisiana,62.8,3,129,59.9
LA-025,Catahoula Parish,Louisiana,57,2.7,126,54.2
LA-027,Claiborne Parish,Louisiana,54.8,3,127,51.9
LA-029,Concordia Parish,Louisiana,57.5,2.9,129,54.5
LA-031,De Soto Parish,Louisiana,56.6,3.4,128,53.1
LA-033,East Baton Rouge Parish,Louisiana,60.6,4.5,129,56
LA-035,East Carroll Parish,Louisiana,56,3.1,125,52.9
LA-037,East Feliciana Parish,Louisiana,59.5,4.7,129,54.7
LA-039,Evangeline Parish,Louisiana,58.9,2.8,127,56
LA-041,Franklin Parish,Louisiana,56.3,2.7,128,53.6
LA-043,Grant Parish,Louisiana,56.5,2.6,124,53.9
LA-045,Iberia Parish,Louisiana,62.4,3.7,129,58.7
LA-047,Iberville Parish,Louisiana,61.1,4.1,129,57
LA-049,Jackson Parish,Louisiana,55.6,3.3,129,52.3
LA-051,Jefferson Parish,Louisiana,63.7,3.7,129,60
LA-053,Jefferson Davis Parish,Louisiana,60.8,3,128,57.8
LA-055,Lafayette Parish,Louisiana,61,3.6,129,57.4
LA-057,Lafourche Parish,Louisiana,63.7,3.8,129,60
LA-059,La Salle Parish,Louisiana,56.7,2.8,128,53.9
LA-061,Lincoln Parish,Louisiana,55.3,3.2,129,52
LA-063,Livingston Parish,Louisiana,60.2,4,129,56.2
LA-065,Madison Parish,Louisiana,56.3,3.1,125,53.3
LA-067,Morehouse Parish,Louisiana,55.3,3.1,127,52.1
LA-069,Natchitoches Parish,Louisiana,56.8,3.2,127,53.5
LA-071,Orleans Parish,Louisiana,63.3,3.9,129,59.4
LA-073,Ouachita Parish,Louisiana,55.4,2.8,127,52.6
LA-075,Plaquemines Parish,Louisiana,65.1,3.7,129,61.4
LA-077,Pointe Coupee Parish,Louisiana,60.1,4.2,129,55.9
LA-079,Rapides Parish,Louisiana,57.5,2.7,125,54.8
LA-081,Red River Parish,Louisiana,56.6,3.7,128,52.9
LA-083,Richland Parish,Louisiana,55.9,2.8,127,53.1
LA-085,Sabine Parish,Louisiana,56.7,3.5,127,53.2
LA-087,St. Bernard Parish,Louisiana,64.1,3.8,129,60.3
LA-089,St. Charles Parish,Louisiana,62.5,3.7,129,58.8
LA-091,St. Helena Parish,Louisiana,59,4.5,129,54.5
LA-093,St. James Parish,Louisiana,61.5,3.9,129,57.6
LA-095,St. John the Baptist Parish,Louisiana,61.5,3.8,129,57.6
LA-097,St. Landry Parish,Louisiana,59.6,3.3,128,56.3
LA-099,St. Martin Parish,Louisiana,61.2,3.8,129,57.4
LA-101,St. Mary Parish,Louisiana,63.1,3.9,129,59.3
LA-103,St. Tammany Parish,Louisiana,60.3,3.9,129,56.4
LA-105,Tangipahoa Parish,Louisiana,59.3,3.9,129,55.4
LA-107,Tensas Parish,Louisiana,56.5,2.6,128,53.8
LA-109,Terrebonne Parish,Louisiana,64,3.9,127,60.1
LA-111,Union Parish,Louisiana,54.9,3,128,51.9
LA-113,Vermilion Parish,Louisiana,62.4,3.3,129,59.1
LA-115,Vernon Parish,Louisiana,57.5,3.4,128,54.1
LA-117,Washington Parish,Louisiana,58.4,3.9,129,54.5
LA-119,Webster Parish,Louisiana,55.7,3.3,127,52.4
LA-121,West Baton Rouge Parish,Louisiana,60.9,4.4,129,56.4
LA-123,West Carroll Parish,Louisiana,55.8,3.2,126,52.6
LA-125,West Feliciana Parish,Louisiana,59.7,4.5,129,55.2
LA-127,Winn Parish,Louisiana,56,3,127,53
ME-001,Androscoggin County,Maine,38.5,6.2,129,32.3
ME-003,Aroostook County,Maine,32.4,5.4,128,27
ME-005,Cumberland County,Maine,38.9,5.8,129,33.1
ME-007,Franklin County,Maine,33.8,5.6,129,28.3
ME-009,Hancock County,Maine,38.1,5.1,128,33
ME-011,Kennebec County,Maine,38.1,5.7,129,32.4
ME-013,Knox County,Maine,39.4,5.5,129,34
ME-015,Lincoln County,Maine,39.6,5.7,129,33.8
ME-017,Oxford County,Maine,35.6,6.2,129,29.3
ME-019,Penobscot County,Maine,35.5,5,128,30.5
ME-021,Piscataquis County,Maine,32.8,4.9,128,27.9
ME-023,Sagadahoc County,Maine,39.7,5.9,129,33.8
ME-025,Somerset County,Maine,33.3,4.8,128,28.5
ME-027,Waldo County,Maine,37.9,5.3,129,32.6
ME-029,Washington County,Maine,37.3,5.4,127,32
ME-031,York County,Maine,38.5,4.7,129,33.8
MD-001,Allegany County,Maryland,42.2,2.5,119,39.7
MD-003,Anne Arundel County,Maryland,49.2,3.6,127,45.6
MD-005,Baltimore County,Maryland,46.4,3.9,126,42.5
MD-009,Calvert County,Maryland,49.2,3.4,128,45.8
MD-011,Caroline County,Maryland,47.2,3.3,125,43.9
MD-013,Carroll County,Maryland,44.6,3.5,126,41.1
MD-015,Cecil County,Maryland,47.2,3.8,126,43.4
MD-017,Charles County,Maryland,48.8,3.6,124,45.2
MD-019,Dorchester County,Maryland,49.1,3.4,125,45.7
MD-021,Frederick County,Maryland,45.3,3.1,125,42.2
MD-023,Garrett County,Maryland,39.4,2.9,122,36.5
MD-025,Harford County,Maryland,46.6,3.5,125,43.1
MD-027,Howard County,Maryland,46.1,3.7,126,42.4
MD-029,Kent County,Maryland,48.2,3.6,127,44.6
MD-031,Montgomery County,Maryland,47,3.6,127,43.4
MD-033,Prince George&#039;s County,Maryland,47.9,3.4,125,44.5
MD-035,Queen Anne&#039;s County,Maryland,48,3.5,126,44.5
MD-037,St. Mary&#039;s County,Maryland,49.6,3.4,128,46.1
MD-039,Somerset County,Maryland,50.3,3.7,127,46.6
MD-041,Talbot County,Maryland,48.5,2.6,123,45.9
MD-043,Washington County,Maryland,44.1,2.9,122,41.2
MD-045,Wicomico County,Maryland,48.7,3.6,127,45
MD-047,Worcester County,Maryland,50.2,4,127,46.2
MD-510,Baltimore City,Maryland,49.2,4.2,128,45
MD-511,Washington, D.C.,District of Columbia,48.2,3.3,122,44.9
MA-001,Barnstable County,Massachusetts,45.7,4.6,129,41.1
MA-003,Berkshire County,Massachusetts,38.8,5.4,129,33.5
MA-005,Bristol County,Massachusetts,44.2,4.9,129,39.3
MA-007,Dukes County,Massachusetts,45.7,4.3,128,41.4
MA-009,Essex County,Massachusetts,42.8,4.8,129,37.9
MA-011,Franklin County,Massachusetts,40,5.9,129,34.1
MA-013,Hampden County,Massachusetts,40.8,4.9,128,35.9
MA-015,Hampshire County,Massachusetts,40.4,5.2,129,35.1
MA-017,Middlesex County,Massachusetts,41.9,5,129,37
MA-019,Nantucket County,Massachusetts,46.2,4.4,126,41.8
MA-021,Norfolk County,Massachusetts,43,4.9,129,38
MA-023,Plymouth County,Massachusetts,44.5,5.1,129,39.4
MA-025,Suffolk County,Massachusetts,44.1,4.7,129,39.4
MA-027,Worcester County,Massachusetts,41,5.4,129,35.6
MI-001,Alcona County,Michigan,37.2,5,129,32.2
MI-003,Alger County,Michigan,34.5,4,124,30.4
MI-005,Allegan County,Michigan,41.8,4.2,127,37.6
MI-007,Alpena County,Michigan,37.3,5.3,129,32
MI-009,Antrim County,Michigan,38.3,5.6,129,32.7
MI-011,Arenac County,Michigan,40.3,6.1,129,34.2
MI-013,Baraga County,Michigan,32.4,4.5,127,27.8
MI-015,Barry County,Michigan,41,4.5,128,36.6
MI-017,Bay County,Michigan,41.5,5.7,129,35.9
MI-019,Benzie County,Michigan,39.2,5.4,129,33.8
MI-021,Berrien County,Michigan,42.7,3.9,127,38.8
MI-023,Branch County,Michigan,41,3.5,126,37.5
MI-025,Calhoun County,Michigan,41.4,4.5,128,36.8
MI-027,Cass County,Michigan,41.8,4.1,128,37.7
MI-029,Charlevoix County,Michigan,38.3,5.5,129,32.8
MI-031,Cheboygan County,Michigan,36.6,5,129,31.5
MI-033,Chippewa County,Michigan,34.4,4.4,126,30
MI-035,Clare County,Michigan,37.5,4.9,128,32.6
MI-037,Clinton County,Michigan,41,4.4,128,36.6
MI-039,Crawford County,Michigan,36.2,5.1,129,31
MI-041,Delta County,Michigan,34.9,3.8,121,31.1
MI-043,Dickinson County,Michigan,32.8,4.7,127,28.1
MI-045,Eaton County,Michigan,41,4.5,128,36.5
MI-047,Emmet County,Michigan,37.7,5.3,129,32.3
MI-049,Genesee County,Michigan,41,4.8,128,36.2
MI-051,Gladwin County,Michigan,39.3,5.7,129,33.6
MI-053,Gogebic County,Michigan,31.8,4.2,124,27.6
MI-055,Grand Traverse County,Michigan,38.4,5.7,129,32.8
MI-057,Gratiot County,Michigan,40.4,4.3,128,36
MI-059,Hillsdale County,Michigan,40.8,3.8,127,37
MI-061,Houghton County,Michigan,33.7,4.8,127,28.9
MI-063,Huron County,Michigan,41.3,5.7,129,35.6
MI-065,Ingham County,Michigan,40.7,4.2,128,36.5
MI-067,Ionia County,Michigan,40.3,4.1,127,36.1
MI-069,Iosco County,Michigan,38.7,5.3,129,33.3
MI-071,Iron County,Michigan,31,4.6,127,26.3
MI-073,Isabella County,Michigan,39.1,4.5,129,34.5
MI-075,Jackson County,Michigan,40.4,3.8,126,36.7
MI-077,Kalamazoo County,Michigan,42.1,5,129,37.1
MI-079,Kalkaska County,Michigan,36.7,5.2,129,31.6
MI-081,Kent County,Michigan,40.1,4.1,127,36
MI-083,Keweenaw County,Michigan,34.5,4.7,127,29.7
MI-085,Lake County,Michigan,37.5,4.2,126,33.3
MI-087,Lapeer County,Michigan,41.2,5.1,129,36.1
MI-089,Leelanau County,Michigan,39.9,5.7,129,34.2
MI-091,Lenawee County,Michigan,41.8,3.9,128,37.9
MI-093,Livingston County,Michigan,40.1,4.1,125,36.1
MI-095,Luce County,Michigan,33.8,4.1,125,29.7
MI-097,Mackinac County,Michigan,35.4,4.2,125,31.1
MI-099,Macomb County,Michigan,43.4,5.1,129,38.3
MI-101,Manistee County,Michigan,38.4,4.4,126,34
MI-103,Marquette County,Michigan,32.8,4.4,125,28.4
MI-105,Mason County,Michigan,38.8,4,126,34.8
MI-107,Mecosta County,Michigan,37.7,4.3,127,33.4
MI-109,Menominee County,Michigan,35,4.6,127,30.4
MI-111,Midland County,Michigan,40.6,5,129,35.6
MI-113,Missaukee County,Michigan,36.1,4.7,126,31.3
MI-115,Monroe County,Michigan,43.2,3.9,126,39.3
MI-117,Montcalm County,Michigan,38.9,4.3,126,34.7
MI-119,Montmorency County,Michigan,36.6,5.4,129,31.2
MI-121,Muskegon County,Michigan,40.9,4.7,128,36.2
MI-123,Newaygo County,Michigan,38.5,4.4,127,34.1
MI-125,Oakland County,Michigan,41.4,4.7,127,36.7
MI-127,Oceana County,Michigan,39.5,4.6,128,34.9
MI-129,Ogemaw County,Michigan,37.5,5.6,129,31.9
MI-131,Ontonagon County,Michigan,32.9,4.5,125,28.4
MI-133,Osceola County,Michigan,36.5,4.4,126,32.1
MI-135,Oscoda County,Michigan,36.6,5.4,129,31.1
MI-137,Otsego County,Michigan,36.6,5.7,129,30.9
MI-139,Ottawa County,Michigan,41.6,4.3,127,37.3
MI-141,Presque Isle County,Michigan,36.8,4.9,127,32
MI-143,Roscommon County,Michigan,36.6,5.2,128,31.4
MI-145,Saginaw County,Michigan,41,4.7,128,36.3
MI-147,St. Clair County,Michigan,43.1,5.1,129,38
MI-149,St. Joseph County,Michigan,42,4.3,128,37.7
MI-151,Sanilac County,Michigan,41.5,5.1,129,36.4
MI-153,Schoolcraft County,Michigan,34.7,3.7,122,31
MI-155,Shiawassee County,Michigan,40.7,4.3,126,36.4
MI-157,Tuscola County,Michigan,40.9,4.9,128,36
MI-159,Van Buren County,Michigan,42,4.3,126,37.7
MI-161,Washtenaw County,Michigan,40.2,3.4,124,36.8
MI-163,Wayne County,Michigan,43.1,4.4,126,38.7
MI-165,Wexford County,Michigan,36.7,4.8,127,31.9
MN-001,Aitkin County,Minnesota,32.2,4.6,121,27.6
MN-003,Anoka County,Minnesota,37.2,4.3,123,32.9
MN-005,Becker County,Minnesota,31.6,3.5,120,28.1
MN-007,Beltrami County,Minnesota,31.3,5.4,125,25.9
MN-009,Benton County,Minnesota,35.1,4.1,122,31
MN-011,Big Stone County,Minnesota,34.2,2.9,117,31.3
MN-013,Blue Earth County,Minnesota,37.6,3.4,122,34.2
MN-015,Brown County,Minnesota,36.9,3.5,119,33.4
MN-017,Carlton County,Minnesota,31.7,4.4,123,27.3
MN-019,Carver County,Minnesota,37.6,4.1,123,33.5
MN-021,Cass County,Minnesota,32.9,4.7,123,28.1
MN-023,Chippewa County,Minnesota,34.9,3,118,31.9
MN-025,Chisago County,Minnesota,36.2,4.4,123,31.8
MN-027,Clay County,Minnesota,32.9,3.4,119,29.5
MN-029,Clearwater County,Minnesota,31.6,4.8,125,26.7
MN-031,Cook County,Minnesota,28.9,4.3,123,24.6
MN-033,Cottonwood County,Minnesota,37,4.2,122,32.8
MN-035,Crow Wing County,Minnesota,33.8,4.7,123,29.1
MN-037,Dakota County,Minnesota,38.5,4.4,123,34.1
MN-039,Dodge County,Minnesota,36.6,4.2,123,32.4
MN-041,Douglas County,Minnesota,33.8,4,120,29.8
MN-043,Faribault County,Minnesota,37.7,3.4,123,34.3
MN-045,Fillmore County,Minnesota,36.4,3.6,122,32.8
MN-047,Freeborn County,Minnesota,37.3,3.7,123,33.6
MN-049,Goodhue County,Minnesota,37.5,4.1,123,33.4
MN-051,Grant County,Minnesota,34.1,3.5,120,30.6
MN-053,Hennepin County,Minnesota,38.1,4.6,123,33.5
MN-055,Houston County,Minnesota,38.7,3.9,124,34.8
MN-057,Hubbard County,Minnesota,32.6,4.9,123,27.6
MN-059,Isanti County,Minnesota,35.6,3.8,123,31.8
MN-061,Itasca County,Minnesota,31,5,124,26
MN-063,Jackson County,Minnesota,37.3,4.4,124,32.8
MN-065,Kanabec County,Minnesota,34.4,4.2,124,30.1
MN-067,Kandiyohi County,Minnesota,34.5,3.1,116,31.5
MN-069,Kittson County,Minnesota,31.3,5.3,126,26
MN-071,Koochiching County,Minnesota,30.7,5.8,127,24.9
MN-073,Lac qui Parle County,Minnesota,35,3,118,32
MN-075,Lake County,Minnesota,28.8,3.8,119,25
MN-077,Lake of the Woods County,Minnesota,31.2,6.3,128,24.8
MN-079,Le Sueur County,Minnesota,37.7,3.9,122,33.9
MN-081,Lincoln County,Minnesota,35,3.1,118,31.9
MN-083,Lyon County,Minnesota,36.1,3.3,120,32.8
MN-085,McLeod County,Minnesota,36.6,3.8,122,32.8
MN-087,Mahnomen County,Minnesota,30.9,3.5,117,27.4
MN-089,Marshall County,Minnesota,30.6,4.2,120,26.4
MN-091,Martin County,Minnesota,37.4,3.5,122,33.9
MN-093,Meeker County,Minnesota,34.7,2.9,115,31.8
MN-095,Mille Lacs County,Minnesota,34.5,4.2,122,30.3
MN-097,Morrison County,Minnesota,34.7,4.3,123,30.4
MN-099,Mower County,Minnesota,36.8,4.2,123,32.6
MN-101,Murray County,Minnesota,36.1,3.9,121,32.3
MN-103,Nicollet County,Minnesota,37.9,4,123,33.8
MN-105,Nobles County,Minnesota,36.6,4,122,32.6
MN-107,Norman County,Minnesota,31.8,3,115,28.8
MN-109,Olmsted County,Minnesota,36.6,4.1,123,32.5
MN-111,Otter Tail County,Minnesota,33,3.6,120,29.5
MN-113,Pennington County,Minnesota,30.4,3.5,116,26.9
MN-115,Pine County,Minnesota,34.3,5.6,127,28.7
MN-117,Pipestone County,Minnesota,35,3.3,120,31.8
MN-119,Polk County,Minnesota,31.1,3.3,115,27.8
MN-121,Pope County,Minnesota,34.2,3.7,120,30.5
MN-123,Ramsey County,Minnesota,38.7,4.6,123,34
MN-125,Red Lake County,Minnesota,30.5,3,114,27.5
MN-127,Redwood County,Minnesota,36.5,3.6,119,32.9
MN-129,Renville County,Minnesota,36.1,3.6,119,32.5
MN-131,Rice County,Minnesota,37.3,3.8,123,33.5
MN-133,Rock County,Minnesota,36.4,3.7,120,32.7
MN-135,Roseau County,Minnesota,30.6,5.6,126,25
MN-137,St. Louis County,Minnesota,29.6,4.6,123,25
MN-139,Scott County,Minnesota,38.1,4,123,34.2
MN-141,Sherburne County,Minnesota,35.9,4.2,122,31.8
MN-143,Sibley County,Minnesota,37.7,4.2,122,33.4
MN-145,Stearns County,Minnesota,34.9,3.8,121,31.1
MN-147,Steele County,Minnesota,37.1,4.1,123,33
MN-149,Stevens County,Minnesota,34.1,3.3,119,30.9
MN-151,Swift County,Minnesota,34.3,3,117,31.3
MN-153,Todd County,Minnesota,34.1,4.3,123,29.8
MN-155,Traverse County,Minnesota,34.1,3.1,119,31
MN-157,Wabasha County,Minnesota,37.5,4,123,33.6
MN-159,Wadena County,Minnesota,33.5,4.7,122,28.8
MN-161,Waseca County,Minnesota,37.2,3.6,123,33.6
MN-163,Washington County,Minnesota,38.3,4.7,124,33.6
MN-165,Watonwan County,Minnesota,37,3.2,118,33.8
MN-167,Wilkin County,Minnesota,33.9,3.5,119,30.4
MN-169,Winona County,Minnesota,38.3,4.3,125,34.1
MN-171,Wright County,Minnesota,36.2,4,121,32.2
MN-173,Yellow Medicine County,Minnesota,35.8,3.3,118,32.5
MS-001,Adams County,Mississippi,57.2,3.1,128,54.1
MS-003,Alcorn County,Mississippi,51,2.8,128,48.2
MS-005,Amite County,Mississippi,58.1,4.5,129,53.6
MS-007,Attala County,Mississippi,53.5,2.5,125,51
MS-009,Benton County,Mississippi,51.2,2.4,125,48.8
MS-011,Bolivar County,Mississippi,54.9,3.1,126,51.8
MS-013,Calhoun County,Mississippi,52.9,2.3,125,50.6
MS-015,Carroll County,Mississippi,54.8,3.6,128,51.2
MS-017,Chickasaw County,Mississippi,53.6,2.8,128,50.8
MS-019,Choctaw County,Mississippi,52.4,1.8,116,50.5
MS-021,Claiborne County,Mississippi,56.6,3.3,127,53.3
MS-023,Clarke County,Mississippi,55.7,3.8,129,51.9
MS-025,Clay County,Mississippi,53.8,2.7,124,51.1
MS-027,Coahoma County,Mississippi,54.7,3.2,128,51.5
MS-029,Copiah County,Mississippi,56.8,3.9,129,52.8
MS-031,Covington County,Mississippi,56.2,3.8,129,52.5
MS-033,DeSoto County,Mississippi,53.4,2.6,126,50.8
MS-035,Forrest County,Mississippi,56.5,3.3,127,53.2
MS-037,Franklin County,Mississippi,57.2,3.7,128,53.4
MS-039,George County,Mississippi,57.4,3.5,129,53.9
MS-041,Greene County,Mississippi,56.4,3.3,128,53.1
MS-043,Grenada County,Mississippi,54,3,127,51
MS-045,Hancock County,Mississippi,60,3.8,129,56.2
MS-047,Harrison County,Mississippi,59.3,3.5,129,55.9
MS-049,Hinds County,Mississippi,56.6,3.8,129,52.8
MS-051,Holmes County,Mississippi,55.7,3.4,129,52.3
MS-053,Humphreys County,Mississippi,56.3,3.4,126,52.9
